id,status,username,date
357699085,Deleted,iamgermgirl,2020-11-07T03:31:37Z
358441755,Deleted,aliaspancho,2020-11-07T02:22:03Z
358441755,Deleted,Gshu1tz,2020-11-07T11:24:58Z
359036430,Deleted,laurale91585223,2020-11-07T06:07:35Z
359036430,Deleted,Rae0718,2020-11-07T06:56:23Z
359612102,Deleted,cinziapp,2020-11-07T11:10:17Z
359612102,Deleted,mckibben69,2020-11-07T04:19:31Z
359690061,Deleted,debbietuggleFL,2020-11-07T06:07:35Z
359690061,Deleted,LadyyChoco,2020-11-07T07:43:37Z
361656479,Active,cleepip,2020-11-07T06:07:35Z
361656479,Active,JR9999991,2020-11-07T07:52:48Z
361858258,Active,MintyParkerLA,2020-11-07T06:07:35Z
361858258,Active,macpro75,2020-11-07T05:17:43Z
362240001,Active,LindyCowling,2020-11-07T02:03:41Z
362240001,Active,DebOnceasinger,2020-11-07T07:00:55Z
363778131,Active,AlexFenty8,2020-11-07T00:37:41Z
363778131,Active,sherry1975,2020-11-07T06:07:35Z
367208625,Active,AuggoneJames,2020-11-07T06:07:35Z
367208625,Active,jhjanie1,2020-11-07T06:07:35Z
368457168,Active,majord2102,2020-11-07T00:37:41Z
368457168,Active,IndiraColonia,2020-11-07T04:27:06Z
370522572,Active,ryzanexe,2020-11-07T06:07:35Z
370522572,Active,suggpicey,2020-11-06T23:26:18Z
372769059,Active,bksharp69,2020-11-07T01:26:52Z
372769059,Active,TRUMPCANADAHQ,2020-11-07T06:07:35Z
373351055,Active,ArcBloodsworth,2020-11-07T06:17:51Z
373351055,Active,pink31bling,2020-11-07T06:07:35Z
374368571,Active,potenzl,2020-11-07T06:07:35Z
374368571,Active,kanyepaschim,2020-11-07T09:11:20Z
375254322,Active,poliscismiles,2020-11-07T03:11:37Z
375254322,Active,sohos1963,2020-11-07T06:07:35Z
376471477,Active,Pups4POTUS,2020-11-07T11:24:58Z
376471477,Active,_admall,2020-11-07T10:35:28Z
377704242,Active,irootsorg,2020-11-07T06:07:35Z
377704242,Active,LucyViveiros,2020-11-07T08:38:49Z
378499856,Active,SassyPatriot68,2020-11-07T06:07:35Z
378499856,Active,arealpalhacito,2020-11-07T06:17:51Z
381671761,Active,DeenTracey,2020-11-07T08:40:05Z
381671761,Active,JimClark92,2020-11-07T06:17:51Z
381675632,Active,Don44489906,2020-11-07T06:07:35Z
381675632,Active,dawnmartin5,2020-11-07T11:24:58Z
381950496,Active,love_usa_maga,2020-11-07T01:44:45Z
381950496,Active,velizwilliam64,2020-11-07T11:10:17Z
383821085,Active,LoriHolyokeWade,2020-11-07T06:07:35Z
383821085,Active,tooomuchfangirl,2020-11-07T06:07:35Z
387415598,Active,HashtagHunter3,2020-11-07T04:59:53Z
387415598,Active,FiveByFour_,2020-11-07T00:37:41Z
388829392,Active,frankieok1,2020-11-07T08:20:24Z
388829392,Active,love_usa_maga,2020-11-07T06:04:49Z
389558632,Active,fairieswhim,2020-11-07T06:14:37Z
389558632,Active,ShortThrowStick,2020-11-07T06:07:35Z
390944368,Active,_just_say_ing_,2020-11-07T06:07:35Z
390944368,Active,JohnJam29184340,2020-11-07T00:37:41Z
391743000,Active,TinaTomblin,2020-11-07T06:07:35Z
391743000,Active,junkmistress,2020-11-07T08:08:11Z
393475196,Active,IowaDeplorable,2020-11-07T00:37:41Z
393475196,Active,knolanpj,2020-11-07T04:58:37Z
394379881,Active,russell51371835,2020-11-07T00:37:41Z
394379881,Active,c7j7,2020-11-07T06:07:35Z
394392730,Active,glamroxoxo,2020-11-07T07:43:37Z
394392730,Active,kambaskets5854,2020-11-07T09:11:23Z
394420566,Active,Redwhitebluetex,2020-11-07T02:30:23Z
394420566,Active,ervarfooo,2020-11-07T09:11:22Z
395432785,Active,VBaus,2020-11-07T11:54:20Z
395432785,Active,aspasia_maria,2020-11-07T06:07:35Z
397628258,Deleted,0101le,2020-11-07T02:30:23Z
397628258,Deleted,theblue_hearts7,2020-11-07T05:02:23Z
398222303,Deleted,damota_vicky,2020-11-07T06:07:35Z
398222303,Deleted,FunRageDie,2020-11-07T03:36:02Z
399609333,Deleted,aY6WOKkHH8IlBnd,2020-11-07T06:17:51Z
399609333,Deleted,sherri_holliday,2020-11-07T06:07:35Z
403917997,Deleted,DoubleGregg,2020-11-07T06:07:35Z
403917997,Deleted,panolan2,2020-11-07T07:43:46Z
406751548,Deleted,OTR_Poppins,2020-11-07T10:23:05Z
406751548,Deleted,areck12,2020-11-06T23:29:49Z
407566718,Deleted,Moola90442286,2020-11-07T07:43:37Z
407566718,Deleted,HannieBananie93,2020-11-07T06:07:35Z
411213426,Deleted,BZuz22,2020-11-07T06:07:35Z
411213426,Deleted,squirrel0ne,2020-11-07T10:23:05Z
413862023,Deleted,terressapierce,2020-11-07T06:40:01Z
413862023,Deleted,1967Penny,2020-11-07T06:07:35Z
414819212,Deleted,SchumersN,2020-11-07T06:07:35Z
414819212,Deleted,world_ecot,2020-11-07T05:02:23Z
421225172,Deleted,nuez_martha,2020-11-07T06:07:35Z
421225172,Deleted,realCeca,2020-11-07T05:20:10Z
422734725,Deleted,kyoutodanji,2020-11-07T07:43:37Z
422734725,Deleted,CossackCyber,2020-11-07T09:11:22Z
428416486,Deleted,robichatterji,2020-11-07T09:50:41Z
428416486,Deleted,MarzenkaRN,2020-11-07T07:43:37Z
429423875,Deleted,ClaireLMcFadde1,2020-11-07T06:07:35Z
429423875,Deleted,majic200,2020-11-07T06:07:35Z
429429068,Suspended,SpiceyWombat,2020-11-07T11:24:58Z
429522342,Deleted,SusanLa35976841,2020-11-07T06:07:35Z
429522342,Deleted,RADcreate,2020-11-07T08:33:27Z
431940947,Deleted,malu_yl,2020-11-07T02:22:03Z
431940947,Deleted,out2winmark,2020-11-07T06:07:35Z
432789912,Deleted,mhimel07,2020-11-07T08:42:03Z
432789912,Deleted,realtruth66,2020-11-07T04:58:37Z
432803346,Deleted,dereck72vapes,2020-11-07T11:24:58Z
432803346,Deleted,Nvehecnycrrcom1,2020-11-07T09:50:41Z
433789041,Deleted,17thunderstorm,2020-11-07T06:07:35Z
433789041,Deleted,hui16915874,2020-11-07T08:33:27Z
435117647,Deleted,CritikCotidiana,2020-11-07T02:22:03Z
435117647,Deleted,DarwinNavasG,2020-11-07T06:07:35Z
435770054,Deleted,Lijanna3,2020-11-07T11:31:25Z
435770054,Deleted,jodpower,2020-11-07T09:25:19Z
436315729,Deleted,noprzners,2020-11-07T04:24:36Z
436315729,Deleted,Araguasoy,2020-11-07T02:22:03Z
439862652,Deleted,prolifemother,2020-11-07T08:40:05Z
439862652,Active,Usa1776G,2020-11-07T08:33:27Z
444002591,Active,Kat022916,2020-11-07T09:25:19Z
444002591,Active,JF1231694937,2020-11-07T02:30:23Z
448961786,Active,jmrcsnyder,2020-11-07T06:14:37Z
448961786,Active,rnneels,2020-11-07T06:07:35Z
452098509,Active,keithk42,2020-11-07T09:25:19Z
452098509,Active,rooxxi6,2020-11-07T06:07:35Z
452612181,Active,PabloFriedrich,2020-11-07T06:07:35Z
452612181,Active,Jacob_Marshall_,2020-11-07T11:24:58Z
452627393,Active,bondcalcus,2020-11-07T06:07:35Z
452627393,Active,EarlyDavey,2020-11-07T00:37:41Z
454566423,Active,jockey_bullet,2020-11-07T06:07:35Z
454566423,Active,kilig55,2020-11-07T06:13:25Z
457162292,Active,WestTimor,2020-11-07T06:39:57Z
457162292,Active,teokee,2020-11-07T06:07:35Z
459832140,Active,Nvehecnycrrcom1,2020-11-07T06:07:35Z
459832140,Active,andychicks,2020-11-07T08:20:24Z
460749032,Active,JohnWar66823099,2020-11-07T07:43:46Z
460749032,Active,HobbleDobble,2020-11-07T06:07:35Z
462131008,Active,Reannjenkins,2020-11-07T06:07:35Z
462131008,Active,Peter34787279,2020-11-07T02:30:23Z
463754623,Active,lonewolfkeith85,2020-11-07T06:07:35Z
463754623,Active,bjsgarda317,2020-11-07T08:33:27Z
464530573,Active,feraliscious,2020-11-07T05:17:43Z
464530573,Active,ConnieHathaway,2020-11-07T06:17:51Z
474375559,Active,cleveres63,2020-11-07T02:22:03Z
474375559,Active,DavidFrick15,2020-11-07T06:07:35Z
474617850,Active,sonechkousa,2020-11-07T01:33:40Z
474617850,Active,WILDDOGSRULE1,2020-11-07T06:07:35Z
476565462,Active,Patriot_Hawaii,2020-11-07T06:07:35Z
476565462,Active,HA_Fernandez,2020-11-07T06:07:35Z
477289452,Active,FredDuck8,2020-11-07T08:33:27Z
477857764,Active,Andee20165,2020-11-07T09:11:21Z
477857764,Active,EricZentzis202,2020-11-07T08:02:16Z
479211236,Active,lentulo1,2020-11-07T06:07:35Z
479211236,Active,STLpropCaddie,2020-11-07T06:17:51Z
481367290,Active,Buffy1759,2020-11-07T06:07:35Z
481367290,Active,snarkytoes,2020-11-07T05:17:43Z
481388851,Active,socialcrumbs,2020-11-07T08:33:27Z
481388851,Active,hausman_todd,2020-11-07T07:43:46Z
481900682,Active,AmyFortenberry,2020-11-07T06:07:35Z
481900682,Active,S58728748,2020-11-07T06:07:35Z
482375702,Active,AdventureFall,2020-11-07T07:43:37Z
482375702,Active,thereal_nt,2020-11-07T06:07:35Z
484372358,Active,kj04181127,2020-11-07T08:33:27Z
484372358,Active,TiagoEslava,2020-11-07T02:22:03Z
485918074,Active,realmajordan,2020-11-07T10:06:38Z
485918074,Active,BillAldenberg,2020-11-07T09:11:20Z
488705507,Active,Lyndsay51184556,2020-11-07T10:42:16Z
488705507,Active,DEMNISP,2020-11-07T00:37:41Z
488842734,Active,HKET12,2020-11-07T08:33:27Z
488842734,Active,BonittoClarke,2020-11-07T05:17:43Z
489894331,Active,Democracy_wtf,2020-11-07T07:43:37Z
489894331,Active,CindyBrantley6,2020-11-07T06:07:35Z
491496782,Active,jparks28083,2020-11-07T06:13:25Z
491496782,Active,THEGOSPELS1,2020-11-07T02:57:56Z
492602213,Active,hendricknetwork,2020-11-07T02:22:03Z
492602213,Active,kerocketX_X,2020-11-07T00:58:28Z
492695954,Deleted,JPratique,2020-11-07T06:07:35Z
492695954,Deleted,shellyyancey,2020-11-07T08:40:05Z
497563104,Deleted,sagan_maze,2020-11-07T04:32:05Z
497563104,Deleted,manuel23ve,2020-11-07T02:22:03Z
500300203,Deleted,newsmartie,2020-11-07T00:37:41Z
500300203,Deleted,JanJanuzz,2020-11-07T02:57:56Z
500759771,Deleted,UltraSonic2010,2020-11-07T06:07:35Z
500759771,Deleted,bunnie242,2020-11-07T06:17:51Z
501358969,Deleted,yates_647,2020-11-07T06:04:49Z
501358969,Deleted,LEEONAWDO,2020-11-07T02:30:23Z
505092509,Deleted,Jankec8,2020-11-07T08:33:27Z
505092509,Deleted,CHRISHESSLER2,2020-11-07T07:43:37Z
506102465,Deleted,LEEONAWDO,2020-11-07T04:04:09Z
506102465,Deleted,ulZo8wPyvVMMXnW,2020-11-07T06:17:51Z
508171442,Deleted,RavenS33s,2020-11-07T07:05:53Z
508171442,Deleted,CalondonProject,2020-11-07T09:32:26Z
512859502,Deleted,KristiB06161523,2020-11-07T06:07:35Z
512859502,Deleted,shannon3457,2020-11-07T09:50:41Z
519042373,Deleted,Sandra43505590,2020-11-07T09:30:17Z
519042373,Deleted,beachbumbjtc,2020-11-07T00:37:41Z
519520614,Deleted,JD__USA,2020-11-07T10:02:27Z
519520614,Deleted,NeilHun96678598,2020-11-07T10:07:30Z
521966673,Deleted,danamken,2020-11-07T06:17:51Z
521966673,Deleted,Timothy_Chan_,2020-11-07T07:52:48Z
522312146,Deleted,hesstruc12,2020-11-07T10:06:14Z
522312146,Deleted,denlusk13,2020-11-07T06:40:01Z
525345413,Deleted,CatZimmerer,2020-11-07T10:02:27Z
525345413,Deleted,chong_barron,2020-11-07T06:07:35Z
525414994,Deleted,LauraDiebra,2020-11-07T06:04:49Z
525414994,Deleted,hayatti10,2020-11-07T02:30:23Z
525780990,Deleted,CurtisMacLean,2020-11-07T06:07:35Z
525780990,Deleted,Okkulto1488,2020-11-07T08:11:49Z
528018313,Deleted,smaplee1,2020-11-07T08:33:27Z
528018313,Deleted,LDEckert,2020-11-07T06:07:35Z
528608752,Deleted,mitchan1963,2020-11-07T06:17:51Z
528608752,Deleted,StephPotiris,2020-11-07T09:50:41Z
528983483,Deleted,DRambl3r,2020-11-07T09:26:48Z
528983483,Deleted,danielle760,2020-11-07T06:07:35Z
531547747,Deleted,Lady_Trucker90,2020-11-07T07:43:37Z
531547747,Deleted,bobandtracym,2020-11-07T10:02:27Z
531587714,Deleted,thurston_21,2020-11-07T06:14:37Z
531587714,Deleted,Gumby3993,2020-11-07T08:02:28Z
531873911,Active,AnthonyJon6,2020-11-07T07:52:48Z
531873911,Active,CarrieP04448074,2020-11-07T07:52:48Z
531972192,Active,2002913fri,2020-11-07T06:07:35Z
531972192,Active,4a10f89fdd70452,2020-11-07T08:33:27Z
532608579,Active,evans_kej,2020-11-07T07:43:37Z
532608579,Active,JustJean7,2020-11-07T07:43:37Z
532736900,Active,Markdugi21,2020-11-07T07:43:46Z
532736900,Active,Shmah_M,2020-11-07T06:17:51Z
533819133,Active,malachite666,2020-11-07T06:17:51Z
533819133,Active,JsKooiboi,2020-11-07T00:37:41Z
534655993,Active,Rick_Riv,2020-11-07T06:17:51Z
534655993,Active,Ashbur37136836,2020-11-07T08:33:27Z
535662805,Active,Megchoi1,2020-11-07T08:33:27Z
535662805,Active,KennyJOwens,2020-11-07T06:17:51Z
537407702,Active,glenn_cantwell,2020-11-07T09:30:25Z
537407702,Active,TShum5,2020-11-07T08:33:27Z
540454147,Active,acquavivarreon8,2020-11-07T09:26:25Z
540454147,Active,acquavivarreon8,2020-11-07T08:33:27Z
542346909,Active,real_Stephanie,2020-11-07T01:44:45Z
542346909,Active,kerberospanzer,2020-11-07T06:17:51Z
542851121,Active,Audrakat,2020-11-07T01:44:45Z
542851121,Active,DemWave2018,2020-11-07T05:20:10Z
545676751,Active,bluwaters12,2020-11-07T08:40:05Z
545676751,Active,JuanAndres1984,2020-11-07T00:37:41Z
547117024,Active,omentando,2020-11-07T07:43:37Z
547117024,Active,catbailey79,2020-11-07T03:01:05Z
551110193,Active,Barbara43480248,2020-11-07T00:37:41Z
551110193,Active,omentando,2020-11-07T06:50:08Z
555450691,Active,DocWashburn,2020-11-06T22:27:02Z
555450691,Active,flora08273188,2020-11-07T06:14:37Z
556323061,Active,grmnsnxxxco,2020-11-07T08:02:28Z
556323061,Active,volans19,2020-11-07T06:17:51Z
557279352,Active,Taximom4ever,2020-11-07T08:02:28Z
557279352,Active,BlgaethGaeth,2020-11-07T06:07:35Z
562522781,Active,danirroy,2020-11-07T02:22:03Z
562522781,Active,LordanJori,2020-11-07T02:24:19Z
564702165,Active,thewontonsoop,2020-11-07T09:20:29Z
564702165,Active,vitesse15,2020-11-07T06:07:35Z
567770673,Active,JanetWhittake19,2020-11-07T08:42:03Z
567770673,Active,JasonAaronWest,2020-11-07T06:14:37Z
568300000,Active,LotsofBalloons,2020-11-07T07:52:48Z
568300000,Active,cpag001,2020-11-07T07:43:37Z
572851790,Active,ykekooistra1,2020-11-07T06:17:51Z
572851790,Active,Ijustwannakno20,2020-11-04T19:12:12Z
575037059,Active,EZhouses4u,2020-11-07T06:07:35Z
575037059,Active,dancingstrheart,2020-11-07T06:17:51Z
577748835,Active,HudonJennifer,2020-11-07T02:30:23Z
577748835,Active,Stevesmithereen,2020-11-07T06:53:57Z
577826250,Active,rudymark72,2020-11-07T04:22:07Z
577826250,Active,wintergrasses,2020-11-07T08:33:27Z
579075141,Deleted,patriotbabe22,2020-11-07T07:43:46Z
579075141,Deleted,GeorgiaDaskalos,2020-11-07T07:43:37Z
581613862,Deleted,stephen92363390,2020-11-06T23:28:32Z
581613862,Deleted,TheRealDeniseR_,2020-11-07T06:17:51Z
586069796,Deleted,GrigoriManavich,2020-11-07T02:30:23Z
586069796,Deleted,vallidawnhart,2020-11-07T06:07:35Z
586675216,Deleted,ma736603951,2020-11-07T07:43:37Z
586675216,Deleted,osomatsugreen,2020-11-07T05:02:23Z
588567498,Deleted,myradsmith,2020-11-07T06:07:35Z
588567498,Deleted,tomgreene2,2020-11-07T02:30:23Z
589632168,Deleted,garrison_james,2020-11-07T08:25:18Z
589632168,Deleted,andrewc66072915,2020-11-07T07:43:37Z
596138721,Deleted,Irex64181849,2020-11-07T07:43:37Z
596138721,Deleted,Vickiecghm,2020-11-07T08:40:05Z
597674628,Deleted,miracleyoung668,2020-11-07T08:33:27Z
597674628,Deleted,sharlene_cortez,2020-11-07T07:43:46Z
611481343,Deleted,JustinM79380965,2020-11-07T06:04:49Z
611481343,Deleted,Tinkeldel,2020-11-07T07:43:37Z
611828291,Deleted,ginnyweir,2020-11-07T08:11:49Z
611828291,Deleted,shirleyyuen15,2020-11-07T08:33:27Z
615730123,Deleted,shoutattherevel,2020-11-07T07:43:37Z
615730123,Deleted,The_Red_Ned,2020-11-07T07:43:37Z
616171837,Deleted,KweyambaV,2020-11-07T07:13:05Z
616171837,Deleted,JOSEPHW13215888,2020-11-07T08:02:28Z
620698212,Deleted,HudonJennifer,2020-11-07T07:43:37Z
620698212,Deleted,TheDivineYou,2020-11-07T06:07:35Z
620925077,Deleted,Adriana47430325,2020-11-07T06:07:35Z
620925077,Deleted,FanofHawkeyes,2020-11-07T08:33:27Z
623504070,Deleted,GregHochstedler,2020-11-07T07:43:37Z
623504070,Deleted,henryng_1211,2020-11-07T08:33:27Z
625678746,Deleted,paulhagen16,2020-11-07T08:40:05Z
630173378,Deleted,oaguerovaldez,2020-11-07T02:22:03Z
630173378,Deleted,IamJustJulie,2020-11-07T07:52:48Z
633164057,Deleted,ChaynikaNav,2020-11-07T07:43:37Z
633164057,Deleted,tmac12_88,2020-11-07T00:37:41Z
633557441,Deleted,AwakenedOutlaw,2020-11-07T06:17:51Z
633557441,Deleted,BenLeun64915003,2020-11-07T08:33:27Z
635660359,Deleted,PFVDC1,2020-11-07T06:04:49Z
635660359,Deleted,SarahGlory9,2020-11-07T02:30:23Z
702257659,Deleted,jkalvoda2,2020-11-07T08:21:32Z
702257659,Deleted,luanma1939,2020-11-07T06:04:49Z
702257659,Deleted,KylieJaneKremer,2020-11-07T07:43:37Z
702257659,Deleted,tinkerrn71,2020-11-07T07:57:31Z
709905623,Deleted,AddictedTaU,2020-11-07T03:14:17Z
709905623,Deleted,Ronniehikes,2020-11-07T08:02:28Z
717296316,Deleted,karenba49520009,2020-11-07T07:31:24Z
717296316,Deleted,GhengisKhan88,2020-11-07T06:17:51Z
721849087,Deleted,anndursan,2020-11-07T06:07:35Z
721849087,Deleted,DomainJulian,2020-11-07T05:15:56Z
728588534,Deleted,Cristia93632921,2020-11-07T06:50:08Z
728588534,Active,ljblack6,2020-11-07T06:17:51Z
747850135,Active,beautee63,2020-11-07T07:52:48Z
747850135,Active,case_glass,2020-11-07T08:11:49Z
748477502,Active,rln22,2020-11-07T07:43:37Z
748477502,Active,jdn171,2020-11-07T02:30:23Z
754288945,Active,PamSimson,2020-11-07T07:43:37Z
754288945,Active,kathyboswell22,2020-11-07T06:07:35Z
774561552,Active,riverguide70,2020-11-07T08:08:11Z
774561552,Active,AntidsV,2020-11-07T06:17:51Z
778284775,Active,SotanodeJ,2020-11-07T07:43:46Z
778284775,Active,JanCookLive,2020-11-07T07:52:48Z
790830852,Active,mihamih45825545,2020-11-07T07:43:37Z
790830852,Active,DecapitareVivit,2020-11-07T07:43:46Z
790830852,Active,SimplyMe2018,2020-11-07T06:17:51Z
790830852,Active,Ladyoftheplains,2020-11-07T06:09:19Z
793148808,Active,fiat_justi,2020-11-07T06:04:49Z
793148808,Active,WaterpennyW,2020-11-07T07:52:48Z
797088278,Active,AmzyVic,2020-11-07T06:07:35Z
797088278,Active,honeybee81212,2020-11-07T07:57:31Z
799550838,Active,StormOfJustice,2020-11-07T06:17:51Z
799550838,Active,finethanks12344,2020-11-07T07:43:46Z
800840736,Active,JoeyHolt81,2020-11-07T06:07:35Z
800840736,Active,misschellerene,2020-11-07T06:07:35Z
805224049,Active,OBrcFk5pOGlgaHx,2020-11-07T05:02:23Z
805224049,Active,rolamister,2020-11-07T07:43:46Z
805538180,Active,BeckwithArvo,2020-11-07T07:43:37Z
805538180,Active,Sylvest34200044,2020-11-07T07:52:48Z
806421138,Active,NoNeedsNoted,2020-11-07T07:52:48Z
806421138,Active,Rashad24Harris,2020-11-07T07:52:48Z
807957037,Active,LeahPierquet,2020-11-07T06:07:35Z
807957037,Active,MusicKap,2020-11-07T06:07:35Z
809287962,Active,twitasiahk,2020-11-07T06:39:57Z
809287962,Active,MuffinAndElliot,2020-11-07T07:50:00Z
825270691,Active,unanimousarrow9,2020-11-07T06:17:51Z
825270691,Active,argounova,2020-11-07T06:17:51Z
828002526,Active,ben2stevenson,2020-11-07T07:43:37Z
828002526,Active,intrepidwander,2020-11-07T04:58:37Z
830391134,Active,JackTipton13,2020-11-07T07:43:37Z
830391134,Active,FintyMcGinty,2020-11-07T07:14:58Z
830391134,Active,Cindy70752861,2020-11-06T21:25:25Z
830391134,Active,TZB26866970,2020-11-07T07:43:46Z
843969080,Active,georgep19124177,2020-11-07T06:07:35Z
843969080,Active,Soonchurcher,2020-11-07T06:07:35Z
857313109,Active,TomlinJt,2020-11-07T04:19:10Z
857313109,Active,RealRandyWade1,2020-11-07T06:17:51Z
860566802,Active,TRUMP_4LIFE,2020-11-07T06:17:51Z
860566802,Active,SKE_NBA,2020-11-07T07:43:37Z
863693749,Active,1958sadie,2020-11-07T07:43:37Z
863693749,Active,Xbox_tarozama,2020-11-07T06:07:35Z
864051882,Active,tkarlsbad,2020-11-07T07:43:37Z
864051882,Active,jamica_kate,2020-11-07T07:43:37Z
870014358,Active,Panzerfau5t,2020-11-07T07:10:28Z
870014358,Active,independent7004,2020-11-07T06:17:51Z
873925830,Deleted,The_Right_Half,2020-11-07T04:27:06Z
873925830,Deleted,paintthesky2,2020-11-07T06:17:51Z
874369189,Deleted,francoisengelb6,2020-11-07T06:07:35Z
874369189,Deleted,NickSantoro19,2020-11-07T02:30:23Z
874490478,Deleted,davecito95,2020-11-07T06:34:59Z
874490478,Deleted,soniamora,2020-11-07T06:17:51Z
883439960,Deleted,Leah97,2020-11-07T06:17:51Z
883439960,Deleted,ElaineCalkins3,2020-11-07T05:17:43Z
885929570,Deleted,Daisy20074,2020-11-07T06:17:51Z
885929570,Deleted,a_maverick1984,2020-11-07T01:44:45Z
898849818,Deleted,US_1st,2020-11-07T06:13:25Z
898849818,Deleted,cloutlord69420,2020-11-07T06:07:35Z
902738071,Deleted,Kiger_clc,2020-11-07T06:07:35Z
902738071,Deleted,NotPhollowing,2020-11-07T05:17:43Z
902738071,Deleted,MichaelMercerX,2020-11-07T06:17:51Z
902738071,Deleted,SpotShopMedia,2020-11-07T06:07:35Z
905530344,Deleted,LydiaLynn89,2020-11-07T06:07:35Z
905530344,Deleted,pamreeb,2020-11-07T06:04:49Z
907381388,Deleted,dawnmartin5,2020-11-07T04:42:45Z
907381388,Deleted,shisei2018,2020-11-07T05:02:23Z
912442070,Deleted,meemaw2013,2020-11-07T06:07:35Z
912442070,Deleted,MissKanuck,2020-11-07T01:14:01Z
913216962,Deleted,dieb1948,2020-11-07T06:53:57Z
913216962,Deleted,lanell_nelson,2020-11-07T06:07:35Z
919797908,Deleted,therealbosman,2020-11-07T06:17:51Z
919797908,Deleted,ElizbethLManess,2020-11-07T02:30:23Z
924057644,Deleted,lill_the_swiss,2020-11-07T00:37:41Z
924057644,Deleted,stephphilip8,2020-11-07T07:01:01Z
926612352,Deleted,Camelot1963,2020-11-07T04:32:26Z
926612352,Deleted,zaijian,2020-11-07T06:17:51Z
929117666,Deleted,AjWills5,2020-11-07T06:17:51Z
929117666,Deleted,CowboyColleen,2020-11-07T04:24:36Z
930051162,Deleted,PsyEye4,2020-11-07T00:37:41Z
930051162,Deleted,Cc191919C,2020-11-07T00:37:41Z
936965018,Deleted,ColdWarrior39,2020-11-07T06:17:51Z
936965018,Deleted,ge_neration_nXt,2020-11-07T06:07:35Z
942226854,Deleted,Shrek72629288,2020-11-07T06:07:35Z
942226854,Deleted,Hikikimori182,2020-11-07T06:17:51Z
944677376,Deleted,SkittyxKat,2020-11-07T04:03:25Z
944677376,Deleted,B_Overstreet32,2020-11-07T03:27:50Z
944677376,Deleted,AHalcali,2020-11-07T06:07:35Z
944677376,Deleted,Rosanna_Red,2020-11-07T06:14:37Z
950046762,Deleted,NitaRichard11,2020-11-07T06:04:49Z
950046762,Deleted,Marybearcakes,2020-11-07T06:07:35Z
950117126,Deleted,dvder01,2020-11-07T06:07:35Z
950117126,Deleted,jillybeangibson,2020-11-07T03:36:02Z
956844103,Deleted,Opt1mu5P,2020-11-07T06:17:51Z
956844103,Active,Pantasticism,2020-11-07T06:07:35Z
959156953,Active,Bmcs1975,2020-11-07T05:17:43Z
959156953,Active,ColroColr,2020-11-07T03:32:54Z
963324344,Active,SarahJRossiter2,2020-11-07T06:53:57Z
963324344,Active,txpamalama,2020-11-07T00:37:41Z
965313336,Active,lulubell2141,2020-11-07T06:07:35Z
965313336,Active,ColroColr,2020-11-07T03:05:19Z
974893268,Active,RealDKRecords,2020-11-07T06:17:51Z
974893268,Active,markogammon,2020-11-07T00:37:41Z
976681201,Active,Harmonee76,2020-11-07T06:17:51Z
976681201,Active,Constitution369,2020-11-07T06:07:35Z
976681201,Active,peteyycee,2020-11-07T06:07:35Z
976681201,Active,rorensu4,2020-11-07T00:58:28Z
982895516,Active,TheLocalJay,2020-11-07T06:40:54Z
982895516,Active,sheri_bevill,2020-11-07T03:32:54Z
985326067,Active,Wizfroggyfrog1,2020-11-07T06:07:35Z
985326067,Active,TeLeBe9,2020-11-07T06:07:35Z
985931431,Active,SouthFlorida2A,2020-11-07T06:07:35Z
985931431,Active,JackJuju1,2020-11-07T06:40:01Z
992962105,Active,I_Say_Yeah123,2020-11-07T06:40:01Z
992962105,Active,Donnelly_182,2020-11-07T06:40:01Z
1000291272,Active,sheri_bevill,2020-11-07T04:32:05Z
1000291272,Active,conniekendall61,2020-11-07T06:07:35Z
1008996926,Active,Luluglo13,2020-11-07T06:07:35Z
1008996926,Active,Listdervernunf1,2020-11-07T06:17:51Z
1016593130,Active,ortiz_daimosa4,2020-11-07T06:07:35Z
1016593130,Active,jkardish,2020-11-07T06:07:35Z
1018769078,Active,nancyealine1962,2020-11-07T06:17:51Z
1018769078,Active,realArizonaDan,2020-11-07T00:37:41Z
1023299875,Active,Gdsfre8,2020-11-07T06:07:35Z
1023299875,Active,HalfTangible,2020-11-07T04:27:06Z
1024850718,Active,Vee7,2020-11-07T06:07:35Z
1024850718,Active,JemiolaRichele,2020-11-07T06:14:37Z
1025388373,Active,ReallyKW,2020-11-07T06:07:35Z
1025388373,Active,CenseteLibere,2020-11-07T06:07:35Z
1028394630,Active,rolamister,2020-11-07T06:07:35Z
1028394630,Active,SthrnMomNGram,2020-11-07T03:42:17Z
1043630215,Active,ZOOFLEET,2020-11-07T06:07:35Z
1043630215,Active,China_is_Assho,2020-11-07T03:31:37Z
1050720576,Active,dgr010021,2020-11-07T06:17:51Z
1050720576,Active,sithkhan,2020-11-06T22:27:02Z
1053859315,Active,DirkMagilicuddy,2020-11-07T06:17:51Z
1053859315,Active,AntionetteVil17,2020-11-07T06:07:35Z
1054276370,Active,JFlextech,2020-11-07T06:07:35Z
1054276370,Active,EricBFuller,2020-11-07T06:07:35Z
1067266550,Active,bean2383,2020-11-07T06:07:35Z
1067266550,Active,ChefSkarapz,2020-11-07T06:07:35Z
1072899241,Active,RottenJoeIsuzu,2020-11-07T06:07:35Z
1072899241,Active,fastpoose,2020-11-07T06:07:35Z
1074376488,Deleted,VTO2020,2020-11-07T06:14:37Z
